n	value	freq	max_freq	sample
37	13	501330	19916735	99999997
37	14	117150	19916735	99999997
37	15	21497	19916735	99999997
37	16	3198	19916735	99999997
37	17	355	19916735	99999997
37	18	41	19916735	99999997

38	0	934	20057416	99999998
38	1	18524	20057416	99999998
38	2	163817	20057416	99999998
38	3	858943	20057416	99999998
38	4	3002443	20057416	99999998
38	5	7457432	20057416	99999998
38	6	13653447	20057416	99999998
38	7	18866502	20057416	99999998
38	8	20057416	20057416	99999998
38	9	16563778	20057416	99999998
38	10	10728543	20057416	99999998
38	11	5478652	20057416	99999998
38	12	2215804	20057416	99999998
38	13	709937	20057416	99999998
38	14	180851	20057416	99999998
38	15	36281	20057416	99999998
38	16	5909	20057416	99999998
38	17	711	20057416	99999998
38	18	74	20057416	99999998

