n	value	freq	max_freq	sample
28	7	4096115	12663263	99999993
28	8	7939535	12663263	99999993
28	9	8866124	12663263	99999993
28	10	11976453	12663263	99999993
28	11	12228488	12663263	99999993
28	12	12663263	12663263	99999993
28	13	11071097	12663263	99999993
28	14	9105099	12663263	99999993
28	15	6565774	12663263	99999993
28	16	4307402	12663263	99999993
28	17	2490254	12663263	99999993
28	18	1281954	12663263	99999993
28	19	578079	12663263	99999993
28	20	226165	12663263	99999993
28	21	75778	12663263	99999993
28	22	21360	12663263	99999993
28	23	4971	12663263	99999993
28	24	841	12663263	99999993
28	25	132	12663263	99999993

29	0	17072	12671926	99999997
29	1	0	12671926	99999997
29	2	191171	12671926	99999997
29	3	95164	12671926	99999997
29	4	964785	12671926	99999997
29	5	858355	12671926	99999997
29	6	3061125	12671926	99999997
29	7	3411222	12671926	99999997
29	8	6856050	12671926	99999997
29	9	7879472	12671926	99999997
29	10	11065338	12671926	99999997
29	11	11705851	12671926	99999997
29	12	12671926	12671926	99999997
29	13	11588402	12671926	99999997
29	14	10031366	12671926	99999997
29	15	7645841	12671926	99999997
29	16	5334136	12671926	99999997
29	17	3298831	12671926	99999997
29	18	1831773	12671926	99999997
29	19	897133	12671926	99999997
29	20	387515	12671926	99999997
29	21	144762	12671926	99999997
29	22	46734	12671926	99999997
29	23	12564	12671926	99999997
29	24	2787	12671926	99999997
29	25	540	12671926	99999997
29	26	82	12671926	99999997

30	0	12634	12443171	99999999
30	1	0	12443171	99999999
30	2	146260	12443171	99999999
30	3	72394	12443171	99999999
30	4	766472	12443171	99999999
30	5	685231	12443171	99999999
30	6	2535384	12443171	99999999
30	7	2851363	12443171	99999999
30	8	5948243	12443171	99999999
30	9	6966515	12443171	99999999
30	10	10148533	12443171	99999999
30	11	11050491	12443171	99999999
30	12	12443171	12443171	99999999
30	13	11821360	12443171	99999999
30	14	10719360	12443171	99999999
30	15	8578879	12443171	99999999
30	16	6319021	12443171	99999999
30	17	4159633	12443171	99999999
30	18	2470959	12443171	99999999
30	19	1307609	12443171	99999999
30	20	613913	12443171	99999999
30	21	253826	12443171	99999999
30	22	91232	12443171	99999999
30	23	28239	12443171	99999999
30	24	7394	12443171	99999999
30	25	1533	12443171	99999999
30	26	305	12443171	99999999
30	27	45	12443171	99999999

31	0	8950	12033537	99999999
31	1	0	12033537	99999999
31	2	106828	12033537	99999999
31	3	53957	12033537	99999999
31	4	589829	12033537	99999999
31	5	534826	12033537	99999999
31	6	2047794	12033537	99999999
31	7	2344550	12033537	99999999
31	8	5051280	12033537	99999999
31	9	6067590	12033537	99999999
31	10	9154463	12033537	99999999
31	11	10278510	12033537	99999999
31	12	12033537	12033537	99999999
31	13	11888967	12033537	99999999
31	14	11270299	12033537	99999999
31	15	9452689	12033537	99999999
31	16	7346004	12033537	99999999
31	17	5108053	12033537	99999999
31	18	3236395	12033537	99999999
31	19	1831729	12033537	99999999
31	20	930636	12033537	99999999
31	21	417912	12033537	99999999
31	22	165735	12033537	99999999
31	23	57291	12033537	99999999
31	24	16831	12033537	99999999
31	25	4299	12033537	99999999
31	26	879	12033537	99999999
31	27	146	12033537	99999999
31	28	20	12033537	99999999

32	0	6704	11727986	99999999
32	1	0	11727986	99999999
32	2	82041	11727986	99999999
32	3	41327	11727986	99999999
32	4	465543	11727986	99999999
32	5	423787	11727986	99999999
32	6	1677874	11727986	99999999
32	7	1939623	11727986	99999999
32	8	4321585	11727986	99999999
32	9	5275818	11727986	99999999
32	10	8226683	11727986	99999999
32	11	9480462	11727986	99999999
32	12	11481586	11727986	99999999
32	13	11727986	11727986	99999999
32	14	11569810	11727986	99999999
32	15	10121860	11727986	99999999
32	16	8233808	11727986	99999999
32	17	6035262	11727986	99999999
32	18	4046199	11727986	99999999
32	19	2437499	11727986	99999999
32	20	1324773	11727986	99999999
32	21	645877	11727986	99999999
32	22	279252	11727986	99999999
32	23	106001	11727986	99999999
32	24	35353	11727986	99999999
32	25	10174	11727986	99999999
32	26	2504	11727986	99999999
32	27	489	11727986	99999999
32	28	105	11727986	99999999
32	29	14	11727986	99999999

33	0	4655	11707553	99999999
33	1	0	11707553	99999999
33	2	60695	11707553	99999999
33	3	30571	11707553	99999999
33	4	357630	11707553	99999999
33	5	328400	11707553	99999999
33	6	1342245	11707553	99999999
33	7	1574102	11707553	99999999
33	8	3622437	11707553	99999999
33	9	4521476	11707553	99999999
33	10	7276856	11707553	99999999
33	11	8621523	11707553	99999999
33	12	10814468	11707553	99999999
33	13	11415973	11707553	99999999
33	14	11707553	11707553	99999999
33	15	10665339	11707553	99999999
33	16	9080252	11707553	99999999
33	17	6978989	11707553	99999999
33	18	4934586	11707553	99999999
33	19	3154975	11707553	99999999
33	20	1826705	11707553	99999999
33	21	951516	11707553	99999999
33	22	445945	11707553	99999999
33	23	185648	11707553	99999999
33	24	67936	11707553	99999999
33	25	21764	11707553	99999999
33	26	6038	11707553	99999999
33	27	1415	11707553	99999999
33	28	253	11707553	99999999
33	29	49	11707553	99999999
33	30	5	11707553	99999999

34	0	3452	11636001	99999995
34	1	0	11636001	99999995
34	2	45698	11636001	99999995
34	3	23432	11636001	99999995
34	4	281128	11636001	99999995
34	5	258469	11636001	99999995
34	6	1091776	11636001	99999995
34	7	1291498	11636001	99999995
34	8	3062687	11636001	99999995
34	9	3877724	11636001	99999995
34	10	6425556	11636001	99999995
34	11	7782766	11636001	99999995
34	12	10083060	11636001	99999995
34	13	10954037	11636001	99999995
34	14	11636001	11636001	99999995
34	15	10983432	11636001	99999995
34	16	9747727	11636001	99999995
34	17	7830180	11636001	99999995
34	18	5809711	11636001	99999995
34	19	3913361	11636001	99999995
34	20	2409467	11636001	99999995
34	21	1336170	11636001	99999995
34	22	670047	11636001	99999995
34	23	301354	11636001	99999995
34	24	120633	11636001	99999995
34	25	42619	11636001	99999995
34	26	13483	11636001	99999995
34	27	3548	11636001	99999995
34	28	798	11636001	99999995
34	29	158	11636001	99999995
34	30	23	11636001	99999995

35	0	2431	11418559	99999992
35	1	0	11418559	99999992
35	2	33619	11418559	99999992
35	3	17251	11418559	99999992
35	4	213667	11418559	99999992
35	5	199632	11418559	99999992
35	6	867492	11418559	99999992
35	7	1040538	11418559	99999992
35	8	2538486	11418559	99999992
35	9	3275470	11418559	99999992
35	10	5592735	11418559	99999992
35	11	6935041	11418559	99999992
35	12	9268112	11418559	99999992
35	13	10381811	11418559	99999992
35	14	11418559	11418559	99999992
35	15	11168183	11418559	99999992
35	16	10303553	11418559	99999992
35	17	8635952	11418559	99999992
35	18	6701905	11418559	99999992
35	19	4747530	11418559	99999992
35	20	3077305	11418559	99999992
35	21	1818250	11418559	99999992
35	22	972797	11418559	99999992
35	23	469839	11418559	99999992
35	24	204091	11418559	99999992
35	25	78380	11418559	99999992
35	26	26931	11418559	99999992
35	27	7859	11418559	99999992
35	28	2086	11418559	99999992
35	29	410	11418559	99999992
35	30	77	11418559	99999992

36	0	1790	11145486	99999995
36	1	0	11145486	99999995
36	2	25526	11145486	99999995
36	3	12967	11145486	99999995
36	4	168308	11145486	99999995
36	5	155720	11145486	99999995
36	6	700806	11145486	99999995
36	7	844988	11145486	99999995
36	8	2124871	11145486	99999995
36	9	2775491	11145486	99999995
36	10	4869952	11145486	99999995
36	11	6166745	11145486	99999995
36	12	8469200	11145486	99999995
36	13	9739076	11145486	99999995
36	14	11046570	11145486	99999995
36	15	11145486	11145486	99999995
36	16	10660635	11145486	99999995
36	17	9281179	11145486	99999995
36	18	7509685	11145486	99999995
36	19	5570580	11145486	99999995
36	20	3800714	11145486	99999995
36	21	2364151	11145486	99999995
36	22	1342796	11145486	99999995
36	23	693310	11145486	99999995
36	24	321370	11145486	99999995
36	25	135097	11145486	99999995
36	26	50410	11145486	99999995
36	27	16430	11145486	99999995
36	28	4675	11145486	99999995
36	29	1215	11145486	99999995
36	30	217	11145486	99999995
36	31	35	11145486	99999995

37	0	1290	10995256	99999993
37	1	0	10995256	99999993
37	2	18772	10995256	99999993
37	3	9599	10995256	99999993
37	4	127581	10995256	99999993
37	5	119999	10995256	99999993
37	6	551439	10995256	99999993
37	7	675679	10995256	99999993
37	8	1743157	10995256	99999993
37	9	2317544	10995256	99999993
37	10	4179590	10995256	99999993
37	11	5403861	10995256	99999993
37	12	7639695	10995256	99999993
37	13	9012161	10995256	99999993
37	14	10548181	10995256	99999993
37	15	10995256	10995256	99999993
37	16	10891051	10995256	99999993
37	17	9832814	10995256	99999993
37	18	8292747	10995256	99999993
37	19	6415264	10995256	99999993
37	20	4582891	10995256	99999993
37	21	3004160	10995256	99999993
37	22	1802664	10995256	99999993
37	23	986508	10995256	99999993
37	24	491577	10995256	99999993
37	25	221150	10995256	99999993
37	26	89397	10995256	99999993
37	27	31913	10995256	99999993
37	28	10368	10995256	99999993
37	29	2851	10995256	99999993
37	30	667	10995256	99999993
37	31	131	10995256	99999993
37	32	36	10995256	99999993

38	0	934	10929845	99999998
38	1	0	10929845	99999998
38	2	14177	10929845	99999998
38	3	7247	10929845	99999998
38	4	99048	10929845	99999998
38	5	93467	10929845	99999998
38	6	442611	10929845	99999998
38	7	545908	10929845	99999998
38	8	1444601	10929845	99999998
38	9	1943975	10929845	99999998
38	10	3597270	10929845	99999998
38	11	4730677	10929845	99999998
38	12	6864096	10929845	99999998
38	13	8291246	10929845	99999998
38	14	9978042	10929845	99999998
38	15	10692076	10929845	99999998
38	16	10929845	10929845	99999998
38	17	10208515	10929845	99999998
38	18	8931708	10929845	99999998
38	19	7186661	10929845	99999998
38	20	5361016	10929845	99999998
